poligono_id,metrica,anio_proyeccion,valor_pred,ci_inferior,ci_superior,modelo,r2,confianza,n_obs
malvinas,viviendas,2027,1245.738,1083.786,1407.69,lineal,0.8855,alta,8
malvinas,viviendas,2030,1399.345,1198.241,1600.449,lineal,0.8855,alta,8
malvinas,viviendas,2035,1655.357,1376.663,1934.051,lineal,0.8855,alta,8
miguel_lanus,viviendas,2027,2434.083,2063.315,2804.852,lineal,0.9175,alta,8
miguel_lanus,viviendas,2030,2855.833,2395.433,3316.234,lineal,0.9175,alta,8
miguel_lanus,viviendas,2035,3558.75,2920.717,4196.783,lineal,0.9175,alta,8
monsenor_kemerer,viviendas,2027,1515.214,1385.051,1645.378,lineal,0.9505,alta,8
monsenor_kemerer,viviendas,2030,1709.786,1548.155,1871.416,lineal,0.9505,alta,8
monsenor_kemerer,viviendas,2035,2034.071,1810.081,2258.062,lineal,0.9505,alta,8
nemesio_parma,viviendas,2027,4.643,3.65,5.636,lineal,0.8901,alta,8
nemesio_parma,viviendas,2030,5.607,4.374,6.84,lineal,0.8901,alta,8
nemesio_parma,viviendas,2035,7.214,5.505,8.923,lineal,0.8901,alta,8
norte,viviendas,2027,173.988,156.549,191.427,lineal,0.9743,alta,8
norte,viviendas,2030,210.595,188.941,232.25,lineal,0.9743,alta,8
norte,viviendas,2035,271.607,241.598,301.616,lineal,0.9743,alta,8
nu_pora,viviendas,2027,1108.095,879.633,1336.557,lineal,0.8522,alta,8
nu_pora,viviendas,2030,1295.238,1011.546,1578.93,lineal,0.8522,alta,8
nu_pora,viviendas,2035,1607.143,1213.996,2000.289,lineal,0.8522,alta,8
porvenir_2,viviendas,2027,286.167,243.27,329.063,lineal,0.9593,alta,8
porvenir_2,viviendas,2030,357.167,303.9,410.434,lineal,0.9593,alta,8
porvenir_2,viviendas,2035,475.5,401.682,549.318,lineal,0.9593,alta,8
puerto_canela,viviendas,2027,5532.41,5088.177,5976.642,lineal,0.9749,alta,7
puerto_canela,viviendas,2030,6420.066,5857.924,6982.207,lineal,0.9749,alta,7
puerto_canela,viviendas,2035,7899.492,7103.968,8695.015,lineal,0.9749,alta,7
rocamora,viviendas,2027,1577.202,1443.098,1711.307,lineal,0.9355,alta,8
rocamora,viviendas,2030,1751.381,1584.857,1917.905,lineal,0.9355,alta,8
rocamora,viviendas,2035,2041.679,1810.906,2272.451,lineal,0.9355,alta,8
san_isidro,viviendas,2027,1227.405,1079.975,1374.835,lineal,0.8985,alta,8
san_isidro,viviendas,2030,1377.012,1193.941,1560.083,lineal,0.8985,alta,8
san_isidro,viviendas,2035,1626.357,1372.653,1880.061,lineal,0.8985,alta,8
san_jorge,viviendas,2027,522.667,480.698,564.636,lineal,0.7335,media,8
san_jorge,viviendas,2030,546.417,494.302,598.532,lineal,0.7335,media,8
san_jorge,viviendas,2035,586.0,513.778,658.222,lineal,0.7335,media,8
san_lucas,viviendas,2027,481.512,435.014,528.01,lineal,0.9747,alta,8
san_lucas,viviendas,2030,579.905,522.166,637.643,lineal,0.9747,alta,8
san_lucas,viviendas,2035,743.893,663.878,823.908,lineal,0.9747,alta,8
san_marcos,viviendas,2027,258.5,228.006,288.994,lineal,0.9459,alta,8
san_marcos,viviendas,2030,302.0,264.134,339.866,lineal,0.9459,alta,8
san_marcos,viviendas,2035,374.5,322.025,426.975,lineal,0.9459,alta,8
san_martin,viviendas,2027,1473.298,1281.48,1665.115,lineal,0.9286,alta,8
san_martin,viviendas,2030,1709.369,1471.18,1947.558,lineal,0.9286,alta,8
san_martin,viviendas,2035,2102.821,1772.734,2432.909,lineal,0.9286,alta,8
san_martin_sureste,viviendas,2027,2314.333,2043.502,2585.165,lineal,0.8712,alta,8
san_martin_sureste,viviendas,2030,2554.583,2218.279,2890.887,lineal,0.8712,alta,8
san_martin_sureste,viviendas,2035,2955.0,2488.942,3421.058,lineal,0.8712,alta,8
santa_helena,viviendas,2027,1810.976,1657.641,1964.311,lineal,0.9182,alta,8
santa_helena,viviendas,2030,1986.19,1795.787,2176.594,lineal,0.9182,alta,8
santa_helena,viviendas,2035,2278.214,2014.35,2542.079,lineal,0.9182,alta,8
santa_rita,viviendas,2027,1118.417,944.383,1292.45,lineal,0.8543,alta,8
santa_rita,viviendas,2030,1262.167,1046.061,1478.272,lineal,0.8543,alta,8
santa_rita,viviendas,2035,1501.75,1202.266,1801.234,lineal,0.8543,alta,8
villa_bonita,viviendas,2027,2351.524,2021.201,2681.846,lineal,0.8953,alta,8
villa_bonita,viviendas,2030,2681.06,2270.882,3091.237,lineal,0.8953,alta,8
villa_bonita,viviendas,2035,3230.286,2661.853,3798.718,lineal,0.8953,alta,8
villa_cabello,viviendas,2027,4804.31,4233.294,5375.326,lineal,0.8906,alta,8
villa_cabello,viviendas,2030,5360.024,4650.966,6069.081,lineal,0.8906,alta,8
villa_cabello,viviendas,2035,6286.214,5303.587,7268.841,lineal,0.8906,alta,8
villa_dolores,viviendas,2027,5771.0,5069.673,6472.327,lineal,0.924,alta,8
villa_dolores,viviendas,2030,6605.0,5734.129,7475.871,lineal,0.924,alta,8
villa_dolores,viviendas,2035,7995.0,6788.129,9201.871,lineal,0.924,alta,8
villa_mola,viviendas,2027,593.321,542.186,644.457,lineal,0.9126,alta,8
villa_mola,viviendas,2030,649.679,586.181,713.176,lineal,0.9126,alta,8
villa_mola,viviendas,2035,743.607,655.611,831.603,lineal,0.9126,alta,8
villa_sarita,viviendas,2027,2076.786,1923.398,2230.173,lineal,0.8829,alta,8
villa_sarita,viviendas,2030,2220.464,2029.996,2410.933,lineal,0.8829,alta,8
villa_sarita,viviendas,2035,2459.929,2195.973,2723.884,lineal,0.8829,alta,8
villa_urquiza,viviendas,2027,2329.429,2092.637,2566.22,lineal,0.8928,alta,8
villa_urquiza,viviendas,2030,2562.571,2268.536,2856.607,lineal,0.8928,alta,8
villa_urquiza,viviendas,2035,2951.143,2543.662,3358.624,lineal,0.8928,alta,8
yacyreta,viviendas,2027,1499.893,1302.13,1697.655,lineal,0.9388,alta,8
yacyreta,viviendas,2030,1764.107,1518.536,2009.678,lineal,0.9388,alta,8
yacyreta,viviendas,2035,2204.464,1864.147,2544.782,lineal,0.9388,alta,8
